20190122T093303a-7.wav,6282,6282,annotated,mel-pulse
20190122T093303a-7.wav,6399,6399,annotated,mel-pulse
20190122T093303a-7.wav,6931,6931,annotated,mel-pulse
20190122T093303a-7.wav,7216,7216,annotated,mel-pulse
20190122T093303a-7.wav,7588,7588,annotated,mel-pulse
20190122T093303a-7.wav,7981,7981,annotated,mel-pulse
20190122T093303a-7.wav,9221,9221,annotated,mel-pulse
20190122T093303a-7.wav,9310,9310,annotated,mel-pulse
20190122T093303a-7.wav,10132,10132,annotated,mel-pulse
20190122T093303a-7.wav,10221,10221,annotated,mel-pulse
20190122T093303a-7.wav,10712,10712,annotated,mel-pulse
20190122T093303a-7.wav,10782,10782,annotated,mel-pulse
20190122T093303a-7.wav,10846,10846,annotated,mel-pulse
20190122T093303a-7.wav,10913,10913,annotated,mel-pulse
20190122T093303a-7.wav,10988,10988,annotated,mel-pulse
20190122T093303a-7.wav,11064,11064,annotated,mel-pulse
20190122T093303a-7.wav,11139,11139,annotated,mel-pulse
20190122T093303a-7.wav,11216,11216,annotated,mel-pulse
20190122T093303a-7.wav,11288,11288,annotated,mel-pulse
20190122T093303a-7.wav,11363,11363,annotated,mel-pulse
20190122T093303a-7.wav,11505,11505,annotated,mel-pulse
20190122T093303a-7.wav,11571,11571,annotated,mel-pulse
20190122T093303a-7.wav,11647,11647,annotated,mel-pulse
20190122T093303a-7.wav,11724,11724,annotated,mel-pulse
20190122T093303a-7.wav,11798,11798,annotated,mel-pulse
20190122T093303a-7.wav,11872,11872,annotated,mel-pulse
20190122T093303a-7.wav,11948,11948,annotated,mel-pulse
20190122T093303a-7.wav,12028,12028,annotated,mel-pulse
20190122T093303a-7.wav,12099,12099,annotated,mel-pulse
20190122T093303a-7.wav,12174,12174,annotated,mel-pulse
20190122T093303a-7.wav,12247,12247,annotated,mel-pulse
20190122T093303a-7.wav,12321,12321,annotated,mel-pulse
20190122T093303a-7.wav,12403,12403,annotated,mel-pulse
20190122T093303a-7.wav,12479,12479,annotated,mel-pulse
20190122T093303a-7.wav,12558,12558,annotated,mel-pulse
20190122T093303a-7.wav,12641,12641,annotated,mel-pulse
20190122T093303a-7.wav,12726,12726,annotated,mel-pulse
20190122T093303a-7.wav,12801,12801,annotated,mel-pulse
20190122T093303a-7.wav,12879,12879,annotated,mel-pulse
20190122T093303a-7.wav,13612,13612,annotated,mel-pulse
20190122T093303a-7.wav,13699,13699,annotated,mel-pulse
20190122T093303a-7.wav,13775,13775,annotated,mel-pulse
20190122T093303a-7.wav,13848,13848,annotated,mel-pulse
20190122T093303a-7.wav,13931,13931,annotated,mel-pulse
20190122T093303a-7.wav,14017,14017,annotated,mel-pulse
20190122T093303a-7.wav,14087,14087,annotated,mel-pulse
20190122T093303a-7.wav,14155,14155,annotated,mel-pulse
20190122T093303a-7.wav,14225,14225,annotated,mel-pulse
20190122T093303a-7.wav,14304,14304,annotated,mel-pulse
20190122T093303a-7.wav,14402,14402,annotated,mel-pulse
20190122T093303a-7.wav,17017,17017,annotated,mel-pulse
20190122T093303a-7.wav,17081,17081,annotated,mel-pulse
20190122T093303a-7.wav,17147,17147,annotated,mel-pulse
20190122T093303a-7.wav,17205,17205,annotated,mel-pulse
20190122T093303a-7.wav,17275,17275,annotated,mel-pulse
20190122T093303a-7.wav,17345,17345,annotated,mel-pulse
20190122T093303a-7.wav,17416,17416,annotated,mel-pulse
20190122T093303a-7.wav,17485,17485,annotated,mel-pulse
20190122T093303a-7.wav,17556,17556,annotated,mel-pulse
20190122T093303a-7.wav,17629,17629,annotated,mel-pulse
20190122T093303a-7.wav,17708,17708,annotated,mel-pulse
20190122T093303a-7.wav,17780,17780,annotated,mel-pulse
20190122T093303a-7.wav,17854,17854,annotated,mel-pulse
20190122T093303a-7.wav,17929,17929,annotated,mel-pulse
20190122T093303a-7.wav,18002,18002,annotated,mel-pulse
20190122T093303a-7.wav,18077,18077,annotated,mel-pulse
20190122T093303a-7.wav,18153,18153,annotated,mel-pulse
20190122T093303a-7.wav,18228,18228,annotated,mel-pulse
20190122T093303a-7.wav,18307,18307,annotated,mel-pulse
20190122T093303a-7.wav,18389,18389,annotated,mel-pulse
20190122T093303a-7.wav,18474,18474,annotated,mel-pulse
20190122T093303a-7.wav,19880,19880,annotated,mel-pulse
20190122T093303a-7.wav,19945,19945,annotated,mel-pulse
20190122T093303a-7.wav,20015,20015,annotated,mel-pulse
20190122T093303a-7.wav,20089,20089,annotated,mel-pulse
20190122T093303a-7.wav,20155,20155,annotated,mel-pulse
20190122T093303a-7.wav,20230,20230,annotated,mel-pulse
20190122T093303a-7.wav,20308,20308,annotated,mel-pulse
20190122T093303a-7.wav,20385,20385,annotated,mel-pulse
20190122T093303a-7.wav,20479,20479,annotated,mel-pulse
20190122T093303a-7.wav,20558,20558,annotated,mel-pulse
20190122T093303a-7.wav,20638,20638,annotated,mel-pulse
20190122T093303a-7.wav,20732,20732,annotated,mel-pulse
20190122T093303a-7.wav,23697,23697,annotated,mel-pulse
20190122T093303a-7.wav,23780,23780,annotated,mel-pulse
20190122T093303a-7.wav,23872,23872,annotated,mel-pulse
20190122T093303a-7.wav,25708,25708,annotated,mel-pulse
20190122T093303a-7.wav,25785,25785,annotated,mel-pulse
20190122T093303a-7.wav,25864,25864,annotated,mel-pulse
20190122T093303a-7.wav,26809,26809,annotated,mel-pulse
20190122T093303a-7.wav,26871,26871,annotated,mel-pulse
20190122T093303a-7.wav,26954,26954,annotated,mel-pulse
20190122T093303a-7.wav,27065,27065,annotated,mel-pulse
20190122T093303a-7.wav,31731,31731,annotated,mel-pulse
20190122T093303a-7.wav,31795,31795,annotated,mel-pulse
20190122T093303a-7.wav,31860,31860,annotated,mel-pulse
20190122T093303a-7.wav,31926,31926,annotated,mel-pulse
20190122T093303a-7.wav,31994,31994,annotated,mel-pulse
20190122T093303a-7.wav,32063,32063,annotated,mel-pulse
20190122T093303a-7.wav,32135,32135,annotated,mel-pulse
20190122T093303a-7.wav,32216,32216,annotated,mel-pulse
20190122T093303a-7.wav,32350,32350,annotated,mel-pulse
20190122T093303a-7.wav,32424,32424,annotated,mel-pulse
20190122T093303a-7.wav,32504,32504,annotated,mel-pulse
20190122T093303a-7.wav,32595,32595,annotated,mel-pulse
20190122T093303a-7.wav,32680,32680,annotated,mel-pulse
20190122T093303a-7.wav,32757,32757,annotated,mel-pulse
20190122T093303a-7.wav,32833,32833,annotated,mel-pulse
20190122T093303a-7.wav,32915,32915,annotated,mel-pulse
20190122T093303a-7.wav,32995,32995,annotated,mel-pulse
20190122T093303a-7.wav,33073,33073,annotated,mel-pulse
20190122T093303a-7.wav,33175,33175,annotated,mel-pulse
20190122T093303a-7.wav,33252,33252,annotated,mel-pulse
20190122T093303a-7.wav,33333,33333,annotated,mel-pulse
20190122T093303a-7.wav,33848,33848,annotated,mel-pulse
20190122T093303a-7.wav,33932,33932,annotated,mel-pulse
20190122T093303a-7.wav,37169,37169,annotated,mel-pulse
20190122T093303a-7.wav,37243,37243,annotated,mel-pulse
20190122T093303a-7.wav,37959,37959,annotated,mel-pulse
20190122T093303a-7.wav,38025,38025,annotated,mel-pulse
20190122T093303a-7.wav,38092,38092,annotated,mel-pulse
20190122T093303a-7.wav,38179,38179,annotated,mel-pulse
20190122T093303a-7.wav,38255,38255,annotated,mel-pulse
20190122T093303a-7.wav,38354,38354,annotated,mel-pulse
20190122T093303a-7.wav,38441,38441,annotated,mel-pulse
20190122T093303a-7.wav,38552,38552,annotated,mel-pulse
20190122T093303a-7.wav,38672,38672,annotated,mel-pulse
20190122T093303a-7.wav,38778,38778,annotated,mel-pulse
20190122T093303a-7.wav,38873,38873,annotated,mel-pulse
20190122T093303a-7.wav,38950,38950,annotated,mel-pulse
20190122T093303a-7.wav,40680,40680,annotated,mel-pulse
20190122T093303a-7.wav,40747,40747,annotated,mel-pulse
20190122T093303a-7.wav,40808,40808,annotated,mel-pulse
20190122T093303a-7.wav,40869,40869,annotated,mel-pulse
20190122T093303a-7.wav,40937,40937,annotated,mel-pulse
20190122T093303a-7.wav,41004,41004,annotated,mel-pulse
20190122T093303a-7.wav,41072,41072,annotated,mel-pulse
20190122T093303a-7.wav,41147,41147,annotated,mel-pulse
20190122T093303a-7.wav,41217,41217,annotated,mel-pulse
20190122T093303a-7.wav,41289,41289,annotated,mel-pulse
20190122T093303a-7.wav,41360,41360,annotated,mel-pulse
20190122T093303a-7.wav,41433,41433,annotated,mel-pulse
20190122T093303a-7.wav,41506,41506,annotated,mel-pulse
20190122T093303a-7.wav,41580,41580,annotated,mel-pulse
20190122T093303a-7.wav,41650,41650,annotated,mel-pulse
20190122T093303a-7.wav,41725,41725,annotated,mel-pulse
20190122T093303a-7.wav,41803,41803,annotated,mel-pulse
20190122T093303a-7.wav,41906,41906,annotated,mel-pulse
20190122T093303a-7.wav,49693,49693,annotated,mel-pulse
20190122T093303a-7.wav,49782,49782,annotated,mel-pulse
20190122T093303a-7.wav,49875,49875,annotated,mel-pulse
20190122T093303a-7.wav,49972,49972,annotated,mel-pulse
20190122T093303a-7.wav,50928,50928,annotated,mel-pulse
20190122T093303a-7.wav,51009,51009,annotated,mel-pulse
20190122T093303a-7.wav,52084,52084,annotated,mel-pulse
20190122T093303a-7.wav,52148,52148,annotated,mel-pulse
20190122T093303a-7.wav,52217,52217,annotated,mel-pulse
20190122T093303a-7.wav,52285,52285,annotated,mel-pulse
20190122T093303a-7.wav,52360,52360,annotated,mel-pulse
20190122T093303a-7.wav,52450,52450,annotated,mel-pulse
20190122T093303a-7.wav,52539,52539,annotated,mel-pulse
20190122T093303a-7.wav,52647,52647,annotated,mel-pulse
20190122T093303a-7.wav,52723,52723,annotated,mel-pulse
20190122T093303a-7.wav,52796,52796,annotated,mel-pulse
20190122T093303a-7.wav,52869,52869,annotated,mel-pulse
20190122T093303a-7.wav,52951,52951,annotated,mel-pulse
20190122T093303a-7.wav,53027,53027,annotated,mel-pulse
20190122T093303a-7.wav,53106,53106,annotated,mel-pulse
20190122T093303a-7.wav,53182,53182,annotated,mel-pulse
20190122T093303a-7.wav,53257,53257,annotated,mel-pulse
20190122T093303a-7.wav,53335,53335,annotated,mel-pulse
20190122T093303a-7.wav,53415,53415,annotated,mel-pulse
20190122T093303a-7.wav,53493,53493,annotated,mel-pulse
20190122T093303a-7.wav,53577,53577,annotated,mel-pulse
20190122T093303a-7.wav,53652,53652,annotated,mel-pulse
20190122T093303a-7.wav,53725,53725,annotated,mel-pulse
20190122T093303a-7.wav,53805,53805,annotated,mel-pulse
20190122T093303a-7.wav,53880,53880,annotated,mel-pulse
20190122T093303a-7.wav,53957,53957,annotated,mel-pulse
20190122T093303a-7.wav,54042,54042,annotated,mel-pulse
20190122T093303a-7.wav,54145,54145,annotated,mel-pulse
20190122T093303a-7.wav,54258,54258,annotated,mel-pulse
20190122T093303a-7.wav,56917,56917,annotated,mel-pulse
20190122T093303a-7.wav,60684,60684,annotated,mel-pulse
20190122T093303a-7.wav,60816,60816,annotated,mel-pulse
20190122T093303a-7.wav,63716,63716,annotated,mel-pulse
20190122T093303a-7.wav,63774,63774,annotated,mel-pulse
20190122T093303a-7.wav,63835,63835,annotated,mel-pulse
20190122T093303a-7.wav,63894,63894,annotated,mel-pulse
20190122T093303a-7.wav,63961,63961,annotated,mel-pulse
20190122T093303a-7.wav,64054,64054,annotated,mel-pulse
20190122T093303a-7.wav,64131,64131,annotated,mel-pulse
20190122T093303a-7.wav,64206,64206,annotated,mel-pulse
20190122T093303a-7.wav,64288,64288,annotated,mel-pulse
20190122T093303a-7.wav,64371,64371,annotated,mel-pulse
20190122T093303a-7.wav,64460,64460,annotated,mel-pulse
20190122T093303a-7.wav,64539,64539,annotated,mel-pulse
20190122T093303a-7.wav,64611,64611,annotated,mel-pulse
20190122T093303a-7.wav,64684,64684,annotated,mel-pulse
20190122T093303a-7.wav,64758,64758,annotated,mel-pulse
20190122T093303a-7.wav,64831,64831,annotated,mel-pulse
20190122T093303a-7.wav,64905,64905,annotated,mel-pulse
20190122T093303a-7.wav,64978,64978,annotated,mel-pulse
20190122T093303a-7.wav,65051,65051,annotated,mel-pulse
20190122T093303a-7.wav,65125,65125,annotated,mel-pulse
20190122T093303a-7.wav,65200,65200,annotated,mel-pulse
20190122T093303a-7.wav,65275,65275,annotated,mel-pulse
20190122T093303a-7.wav,65360,65360,annotated,mel-pulse
20190122T093303a-7.wav,65435,65435,annotated,mel-pulse
20190122T093303a-7.wav,73499,73499,annotated,mel-pulse
20190122T093303a-7.wav,76748,76748,annotated,mel-pulse
20190122T093303a-7.wav,77259,77259,annotated,mel-pulse
20190122T093303a-7.wav,77447,77447,annotated,mel-pulse
20190122T093303a-7.wav,78418,78418,annotated,mel-pulse
20190122T093303a-7.wav,78502,78502,annotated,mel-pulse
20190122T093303a-7.wav,80087,80087,annotated,mel-pulse
20190122T093303a-7.wav,81666,81666,annotated,mel-pulse
20190122T093303a-7.wav,81744,81744,annotated,mel-pulse
20190122T093303a-7.wav,82101,82101,annotated,mel-pulse
20190122T093303a-7.wav,82198,82198,annotated,mel-pulse
20190122T093303a-7.wav,82292,82292,annotated,mel-pulse
20190122T093303a-7.wav,82424,82424,annotated,mel-pulse
20190122T093303a-7.wav,82513,82513,annotated,mel-pulse
20190122T093303a-7.wav,83353,83353,annotated,mel-pulse
20190122T093303a-7.wav,83420,83420,annotated,mel-pulse
20190122T093303a-7.wav,83487,83487,annotated,mel-pulse
20190122T093303a-7.wav,83561,83561,annotated,mel-pulse
20190122T093303a-7.wav,83635,83635,annotated,mel-pulse
20190122T093303a-7.wav,83727,83727,annotated,mel-pulse
20190122T093303a-7.wav,83814,83814,annotated,mel-pulse
20190122T093303a-7.wav,83896,83896,annotated,mel-pulse
20190122T093303a-7.wav,83969,83969,annotated,mel-pulse
20190122T093303a-7.wav,84037,84037,annotated,mel-pulse
20190122T093303a-7.wav,84110,84110,annotated,mel-pulse
20190122T093303a-7.wav,84183,84183,annotated,mel-pulse
20190122T093303a-7.wav,84252,84252,annotated,mel-pulse
20190122T093303a-7.wav,84324,84324,annotated,mel-pulse
20190122T093303a-7.wav,84399,84399,annotated,mel-pulse
20190122T093303a-7.wav,84472,84472,annotated,mel-pulse
20190122T093303a-7.wav,84543,84543,annotated,mel-pulse
20190122T093303a-7.wav,84617,84617,annotated,mel-pulse
20190122T093303a-7.wav,84692,84692,annotated,mel-pulse
20190122T093303a-7.wav,85881,85881,annotated,mel-pulse
20190122T093303a-7.wav,86014,86014,annotated,mel-pulse
20190122T093303a-7.wav,86085,86085,annotated,mel-pulse
20190122T093303a-7.wav,86152,86152,annotated,mel-pulse
20190122T093303a-7.wav,86215,86215,annotated,mel-pulse
20190122T093303a-7.wav,86281,86281,annotated,mel-pulse
20190122T093303a-7.wav,86346,86346,annotated,mel-pulse
20190122T093303a-7.wav,86419,86419,annotated,mel-pulse
20190122T093303a-7.wav,86489,86489,annotated,mel-pulse
20190122T093303a-7.wav,86560,86560,annotated,mel-pulse
20190122T093303a-7.wav,86631,86631,annotated,mel-pulse
20190122T093303a-7.wav,86701,86701,annotated,mel-pulse
20190122T093303a-7.wav,86783,86783,annotated,mel-pulse
20190122T093303a-7.wav,86863,86863,annotated,mel-pulse
20190122T093303a-7.wav,86967,86967,annotated,mel-pulse
20190122T093303a-7.wav,87094,87094,annotated,mel-pulse
20190122T093303a-7.wav,87216,87216,annotated,mel-pulse
20190122T093303a-7.wav,95590,95590,annotated,mel-pulse
20190122T093303a-7.wav,95714,95714,annotated,mel-pulse
20190122T093303a-7.wav,95810,95810,annotated,mel-pulse
20190122T093303a-7.wav,97465,97465,annotated,mel-pulse
20190122T093303a-7.wav,97529,97529,annotated,mel-pulse
20190122T093303a-7.wav,97611,97611,annotated,mel-pulse
20190122T093303a-7.wav,97678,97678,annotated,mel-pulse
20190122T093303a-7.wav,97748,97748,annotated,mel-pulse
20190122T093303a-7.wav,97821,97821,annotated,mel-pulse
20190122T093303a-7.wav,97901,97901,annotated,mel-pulse
20190122T093303a-7.wav,97994,97994,annotated,mel-pulse
20190122T093303a-7.wav,98066,98066,annotated,mel-pulse
20190122T093303a-7.wav,98141,98141,annotated,mel-pulse
20190122T093303a-7.wav,98215,98215,annotated,mel-pulse
20190122T093303a-7.wav,98292,98292,annotated,mel-pulse
20190122T093303a-7.wav,98368,98368,annotated,mel-pulse
20190122T093303a-7.wav,98442,98442,annotated,mel-pulse
20190122T093303a-7.wav,98522,98522,annotated,mel-pulse
20190122T093303a-7.wav,98595,98595,annotated,mel-pulse
20190122T093303a-7.wav,98673,98673,annotated,mel-pulse
20190122T093303a-7.wav,98752,98752,annotated,mel-pulse
20190122T093303a-7.wav,98824,98824,annotated,mel-pulse
20190122T093303a-7.wav,98900,98900,annotated,mel-pulse
20190122T093303a-7.wav,98975,98975,annotated,mel-pulse
20190122T093303a-7.wav,99052,99052,annotated,mel-pulse
20190122T093303a-7.wav,99131,99131,annotated,mel-pulse
20190122T093303a-7.wav,99206,99206,annotated,mel-pulse
20190122T093303a-7.wav,99286,99286,annotated,mel-pulse
20190122T093303a-7.wav,99386,99386,annotated,mel-pulse
20190122T093303a-7.wav,99768,99768,annotated,mel-pulse
20190122T093303a-7.wav,110006,110006,annotated,mel-pulse
20190122T093303a-7.wav,110120,110120,annotated,mel-pulse
20190122T093303a-7.wav,110264,110264,annotated,mel-pulse
20190122T093303a-7.wav,111373,111373,annotated,mel-pulse
20190122T093303a-7.wav,111530,111530,annotated,mel-pulse
20190122T093303a-7.wav,111764,111764,annotated,mel-pulse
20190122T093303a-7.wav,113068,113068,annotated,mel-pulse
20190122T093303a-7.wav,113134,113134,annotated,mel-pulse
20190122T093303a-7.wav,113212,113212,annotated,mel-pulse
20190122T093303a-7.wav,113322,113322,annotated,mel-pulse
20190122T093303a-7.wav,113402,113402,annotated,mel-pulse
20190122T093303a-7.wav,113498,113498,annotated,mel-pulse
20190122T093303a-7.wav,113589,113589,annotated,mel-pulse
20190122T093303a-7.wav,113719,113719,annotated,mel-pulse
20190122T093303a-7.wav,113860,113860,annotated,mel-pulse
20190122T093303a-7.wav,113951,113951,annotated,mel-pulse
20190122T093303a-7.wav,114037,114037,annotated,mel-pulse
20190122T093303a-7.wav,114111,114111,annotated,mel-pulse
20190122T093303a-7.wav,114202,114202,annotated,mel-pulse
20190122T093303a-7.wav,114282,114282,annotated,mel-pulse
20190122T093303a-7.wav,114363,114363,annotated,mel-pulse
20190122T093303a-7.wav,114465,114465,annotated,mel-pulse
20190122T093303a-7.wav,114544,114544,annotated,mel-pulse
20190122T093303a-7.wav,114635,114635,annotated,mel-pulse
20190122T093303a-7.wav,114731,114731,annotated,mel-pulse
20190122T093303a-7.wav,114822,114822,annotated,mel-pulse
20190122T093303a-7.wav,114907,114907,annotated,mel-pulse
20190122T093303a-7.wav,114990,114990,annotated,mel-pulse
20190122T093303a-7.wav,115070,115070,annotated,mel-pulse
20190122T093303a-7.wav,115146,115146,annotated,mel-pulse
20190122T093303a-7.wav,115223,115223,annotated,mel-pulse
20190122T093303a-7.wav,115299,115299,annotated,mel-pulse
20190122T093303a-7.wav,115379,115379,annotated,mel-pulse
20190122T093303a-7.wav,115482,115482,annotated,mel-pulse
20190122T093303a-7.wav,115569,115569,annotated,mel-pulse
20190122T093303a-7.wav,116515,116515,annotated,mel-pulse
20190122T093303a-7.wav,116580,116580,annotated,mel-pulse
20190122T093303a-7.wav,116649,116649,annotated,mel-pulse
20190122T093303a-7.wav,116722,116722,annotated,mel-pulse
20190122T093303a-7.wav,116795,116795,annotated,mel-pulse
20190122T093303a-7.wav,116866,116866,annotated,mel-pulse
20190122T093303a-7.wav,116938,116938,annotated,mel-pulse
20190122T093303a-7.wav,117009,117009,annotated,mel-pulse
20190122T093303a-7.wav,117081,117081,annotated,mel-pulse
20190122T093303a-7.wav,117160,117160,annotated,mel-pulse
20190122T093303a-7.wav,117239,117239,annotated,mel-pulse
20190122T093303a-7.wav,117398,117398,annotated,mel-pulse
20190122T093303a-7.wav,117488,117488,annotated,mel-pulse
20190122T093303a-7.wav,117565,117565,annotated,mel-pulse
20190122T093303a-7.wav,117643,117643,annotated,mel-pulse
20190122T093303a-7.wav,117720,117720,annotated,mel-pulse
20190122T093303a-7.wav,117796,117796,annotated,mel-pulse
20190122T093303a-7.wav,117878,117878,annotated,mel-pulse
20190122T093303a-7.wav,117961,117961,annotated,mel-pulse
20190122T093303a-7.wav,118041,118041,annotated,mel-pulse
20190122T093303a-7.wav,129850,129850,annotated,mel-pulse
20190122T093303a-7.wav,129915,129915,annotated,mel-pulse
20190122T093303a-7.wav,129998,129998,annotated,mel-pulse
20190122T093303a-7.wav,130637,130637,annotated,mel-pulse
20190122T093303a-7.wav,130704,130704,annotated,mel-pulse
20190122T093303a-7.wav,130766,130766,annotated,mel-pulse
20190122T093303a-7.wav,130837,130837,annotated,mel-pulse
20190122T093303a-7.wav,130906,130906,annotated,mel-pulse
20190122T093303a-7.wav,130984,130984,annotated,mel-pulse
20190122T093303a-7.wav,131071,131071,annotated,mel-pulse
20190122T093303a-7.wav,131170,131170,annotated,mel-pulse
20190122T093303a-7.wav,131256,131256,annotated,mel-pulse
20190122T093303a-7.wav,131341,131341,annotated,mel-pulse
20190122T093303a-7.wav,131425,131425,annotated,mel-pulse
20190122T093303a-7.wav,131521,131521,annotated,mel-pulse
20190122T093303a-7.wav,131628,131628,annotated,mel-pulse
20190122T093303a-7.wav,131702,131702,annotated,mel-pulse
20190122T093303a-7.wav,131780,131780,annotated,mel-pulse
20190122T093303a-7.wav,131865,131865,annotated,mel-pulse
20190122T093303a-7.wav,131935,131935,annotated,mel-pulse
20190122T093303a-7.wav,132023,132023,annotated,mel-pulse
20190122T093303a-7.wav,132115,132115,annotated,mel-pulse
20190122T093303a-7.wav,132201,132201,annotated,mel-pulse
20190122T093303a-7.wav,132284,132284,annotated,mel-pulse
20190122T093303a-7.wav,132360,132360,annotated,mel-pulse
20190122T093303a-7.wav,132441,132441,annotated,mel-pulse
20190122T093303a-7.wav,132568,132568,annotated,mel-pulse
20190122T093303a-7.wav,132671,132671,annotated,mel-pulse
20190122T093303a-7.wav,133277,133277,annotated,mel-pulse
20190122T093303a-7.wav,133345,133345,annotated,mel-pulse
20190122T093303a-7.wav,133408,133408,annotated,mel-pulse
20190122T093303a-7.wav,133473,133473,annotated,mel-pulse
20190122T093303a-7.wav,133544,133544,annotated,mel-pulse
20190122T093303a-7.wav,133646,133646,annotated,mel-pulse
20190122T093303a-7.wav,134652,134652,annotated,mel-pulse
20190122T093303a-7.wav,134720,134720,annotated,mel-pulse
20190122T093303a-7.wav,134785,134785,annotated,mel-pulse
20190122T093303a-7.wav,134849,134849,annotated,mel-pulse
20190122T093303a-7.wav,134914,134914,annotated,mel-pulse
20190122T093303a-7.wav,134987,134987,annotated,mel-pulse
20190122T093303a-7.wav,135069,135069,annotated,mel-pulse
20190122T093303a-7.wav,135175,135175,annotated,mel-pulse
20190122T093303a-7.wav,135485,135485,annotated,mel-pulse
20190122T093303a-7.wav,135578,135578,annotated,mel-pulse
20190122T093303a-7.wav,135651,135651,annotated,mel-pulse
20190122T093303a-7.wav,135740,135740,annotated,mel-pulse
20190122T093303a-7.wav,136902,136902,annotated,mel-pulse
20190122T093303a-7.wav,148569,148569,annotated,mel-pulse
20190122T093303a-7.wav,148784,148784,annotated,mel-pulse
20190122T093303a-7.wav,148868,148868,annotated,mel-pulse
20190122T093303a-7.wav,148973,148973,annotated,mel-pulse
20190122T093303a-7.wav,149118,149118,annotated,mel-pulse
20190122T093303a-7.wav,149844,149844,annotated,mel-pulse
20190122T093303a-7.wav,149915,149915,annotated,mel-pulse
